Model,MSO44B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,125000
Zero Index,62499.00000000
Vertical Units,A
ANALOG_Thumbnail,
yOffset,0.00000000e+00
yPosition,-1.10000000e+00

Labels,
TIME,CH3
2.34848000e-06,-1.10000000e-02
2.34864000e-06,-1.10000000e-02
2.34880000e-06,-1.10000000e-02
2.34896000e-06,-1.10000000e-02
2.34912000e-06,-1.10000000e-02
2.34928000e-06,-1.10000000e-02
2.34944000e-06,-1.10000000e-02
2.34960000e-06,-1.10000000e-02
2.34976000e-06,-1.10000000e-02
2.34992000e-06,-1.10000000e-02
2.35008000e-06,-1.10000000e-02
2.35024000e-06,-1.10000000e-02
2.35040000e-06,-1.10000000e-02
2.35056000e-06,-1.10000000e-02
2.35072000e-06,-1.10000000e-02
2.35088000e-06,-1.10000000e-02
2.35104000e-06,-1.10000000e-02
2.35120000e-06,-1.10000000e-02
2.35136000e-06,-1.10000000e-02
2.35152000e-06,-1.10000000e-02
2.35168000e-06,-1.10000000e-02
2.35184000e-06,-1.10000000e-02
2.35200000e-06,-9.00000000e-03
2.35216000e-06,-9.00000000e-03
2.35232000e-06,-9.00000000e-03
2.35248000e-06,-9.00000000e-03
2.35264000e-06,-9.00000000e-03
2.35280000e-06,-9.00000000e-03
2.35296000e-06,-9.00000000e-03
2.35312000e-06,-9.00000000e-03
2.35328000e-06,-9.00000000e-03
2.35344000e-06,-9.00000000e-03
2.35360000e-06,-9.00000000e-03
2.35376000e-06,-9.00000000e-03
2.35392000e-06,-9.00000000e-03
2.35408000e-06,-9.00000000e-03
2.35424000e-06,-9.00000000e-03
2.35440000e-06,-1.10000000e-02
2.35456000e-06,-1.10000000e-02
2.35472000e-06,-1.10000000e-02
2.35488000e-06,-9.00000000e-03
2.35504000e-06,-9.00000000e-03
2.35520000e-06,-9.00000000e-03
2.35536000e-06,-9.00000000e-03
2.35552000e-06,-9.00000000e-03
2.35568000e-06,-9.00000000e-03
2.35584000e-06,-9.00000000e-03
2.35600000e-06,-9.00000000e-03
2.35616000e-06,-9.00000000e-03
2.35632000e-06,-9.00000000e-03
2.35648000e-06,-9.00000000e-03
2.35664000e-06,-1.10000000e-02
2.35680000e-06,-9.00000000e-03
2.35696000e-06,-9.00000000e-03
2.35712000e-06,-9.00000000e-03
2.35728000e-06,-9.00000000e-03
2.35744000e-06,-9.00000000e-03
2.35760000e-06,-9.00000000e-03
2.35776000e-06,-9.00000000e-03
2.35792000e-06,-9.00000000e-03
2.35808000e-06,-9.00000000e-03
2.35824000e-06,-9.00000000e-03
2.35840000e-06,-9.00000000e-03
2.35856000e-06,-9.00000000e-03
2.35872000e-06,-9.00000000e-03
2.35888000e-06,-9.00000000e-03
2.35904000e-06,-9.00000000e-03
2.35920000e-06,-9.00000000e-03
2.35936000e-06,-9.00000000e-03
2.35952000e-06,-9.00000000e-03
2.35968000e-06,-9.00000000e-03
2.35984000e-06,-9.00000000e-03
2.36000000e-06,-9.00000000e-03
2.36016000e-06,-9.00000000e-03
2.36032000e-06,-9.00000000e-03
2.36048000e-06,-9.00000000e-03
2.36064000e-06,-9.00000000e-03
2.36080000e-06,-9.00000000e-03
2.36096000e-06,-9.00000000e-03
2.36112000e-06,-9.00000000e-03
2.36128000e-06,-9.00000000e-03
2.36144000e-06,-9.00000000e-03
2.36160000e-06,-9.00000000e-03
2.36176000e-06,-9.00000000e-03
2.36192000e-06,-9.00000000e-03
2.36208000e-06,-9.00000000e-03
2.36224000e-06,-1.10000000e-02
2.36240000e-06,-1.10000000e-02
2.36256000e-06,-1.10000000e-02
2.36272000e-06,-1.10000000e-02
2.36288000e-06,-1.10000000e-02
2.36304000e-06,-1.10000000e-02
2.36320000e-06,-1.10000000e-02
2.36336000e-06,-1.10000000e-02
2.36352000e-06,-1.10000000e-02
2.36368000e-06,-1.10000000e-02
2.36384000e-06,-1.10000000e-02
2.36400000e-06,-1.10000000e-02
2.36416000e-06,-1.10000000e-02
2.36432000e-06,-1.10000000e-02
2.36448000e-06,-1.10000000e-02
2.36464000e-06,-1.10000000e-02
2.36480000e-06,-1.10000000e-02
2.36496000e-06,-1.10000000e-02
2.36512000e-06,-1.10000000e-02
2.36528000e-06,-9.00000000e-03
2.36544000e-06,-9.00000000e-03
2.36560000e-06,-9.00000000e-03
2.36576000e-06,-9.00000000e-03
2.36592000e-06,-9.00000000e-03
2.36608000e-06,-9.00000000e-03
2.36624000e-06,-9.00000000e-03
2.36640000e-06,-9.00000000e-03
2.36656000e-06,-9.00000000e-03
2.36672000e-06,-9.00000000e-03
2.36688000e-06,-9.00000000e-03
2.36704000e-06,-9.00000000e-03
2.36720000e-06,-1.10000000e-02
2.36736000e-06,-1.10000000e-02
2.36752000e-06,-1.10000000e-02
2.36768000e-06,-1.10000000e-02
2.36784000e-06,-1.10000000e-02
2.36800000e-06,-1.10000000e-02
2.36816000e-06,-1.10000000e-02
2.36832000e-06,-1.10000000e-02
2.36848000e-06,-1.10000000e-02
2.36864000e-06,-1.10000000e-02
2.36880000e-06,-1.10000000e-02
2.36896000e-06,-1.10000000e-02
2.36912000e-06,-1.10000000e-02
2.36928000e-06,-1.10000000e-02
2.36944000e-06,-1.10000000e-02
2.36960000e-06,-1.10000000e-02
2.36976000e-06,-1.10000000e-02
2.36992000e-06,-1.10000000e-02
2.37008000e-06,-1.10000000e-02
2.37024000e-06,-9.00000000e-03
2.37040000e-06,-9.00000000e-03
2.37056000e-06,-9.00000000e-03
2.37072000e-06,-9.00000000e-03
2.37088000e-06,-9.00000000e-03
2.37104000e-06,-9.00000000e-03
2.37120000e-06,-9.00000000e-03
2.37136000e-06,-9.00000000e-03
2.37152000e-06,-9.00000000e-03
2.37168000e-06,-9.00000000e-03
2.37184000e-06,-9.00000000e-03
2.37200000e-06,-9.00000000e-03
2.37216000e-06,-9.00000000e-03
2.37232000e-06,-9.00000000e-03
2.37248000e-06,-7.00000000e-03
2.37264000e-06,-7.00000000e-03
2.37280000e-06,-7.00000000e-03
2.37296000e-06,-7.00000000e-03
2.37312000e-06,-7.00000000e-03
2.37328000e-06,-7.00000000e-03
2.37344000e-06,-7.00000000e-03
2.37360000e-06,-7.00000000e-03
2.37376000e-06,-9.00000000e-03
2.37392000e-06,-9.00000000e-03
2.37408000e-06,-9.00000000e-03
2.37424000e-06,-9.00000000e-03
2.37440000e-06,-1.10000000e-02
2.37456000e-06,-1.10000000e-02
2.37472000e-06,-1.10000000e-02
2.37488000e-06,-1.10000000e-02
2.37504000e-06,-9.00000000e-03
2.37520000e-06,-9.00000000e-03
2.37536000e-06,-9.00000000e-03
2.37552000e-06,-9.00000000e-03
2.37568000e-06,-9.00000000e-03
2.37584000e-06,-9.00000000e-03
2.37600000e-06,-9.00000000e-03
2.37616000e-06,-9.00000000e-03
2.37632000e-06,-9.00000000e-03
2.37648000e-06,-9.00000000e-03
2.37664000e-06,-9.00000000e-03
2.37680000e-06,-9.00000000e-03
2.37696000e-06,-9.00000000e-03
2.37712000e-06,-9.00000000e-03
2.37728000e-06,-9.00000000e-03
2.37744000e-06,-9.00000000e-03
2.37760000e-06,-9.00000000e-03
2.37776000e-06,-9.00000000e-03
2.37792000e-06,-9.00000000e-03
2.37808000e-06,-9.00000000e-03
2.37824000e-06,-9.00000000e-03
2.37840000e-06,-7.00000000e-03
2.37856000e-06,-7.00000000e-03
2.37872000e-06,-7.00000000e-03
2.37888000e-06,-7.00000000e-03
2.37904000e-06,-9.00000000e-03
2.37920000e-06,-9.00000000e-03
2.37936000e-06,-9.00000000e-03
2.37952000e-06,-9.00000000e-03
2.37968000e-06,-9.00000000e-03
2.37984000e-06,-1.10000000e-02
2.38000000e-06,-1.10000000e-02
2.38016000e-06,-1.10000000e-02
2.38032000e-06,-1.10000000e-02
2.38048000e-06,-1.10000000e-02
2.38064000e-06,-1.10000000e-02
2.38080000e-06,-1.10000000e-02
2.38096000e-06,-1.10000000e-02
2.38112000e-06,-9.00000000e-03
2.38128000e-06,-9.00000000e-03
2.38144000e-06,-9.00000000e-03
2.38160000e-06,-9.00000000e-03
2.38176000e-06,-9.00000000e-03
2.38192000e-06,-9.00000000e-03
2.38208000e-06,-9.00000000e-03
2.38224000e-06,-9.00000000e-03
2.38240000e-06,-9.00000000e-03
2.38256000e-06,-9.00000000e-03
2.38272000e-06,-9.00000000e-03
2.38288000e-06,-9.00000000e-03
2.38304000e-06,-9.00000000e-03
2.38320000e-06,-9.00000000e-03
2.38336000e-06,-9.00000000e-03
2.38352000e-06,-9.00000000e-03
2.38368000e-06,-9.00000000e-03
2.38384000e-06,-9.00000000e-03
2.38400000e-06,-9.00000000e-03
2.38416000e-06,-9.00000000e-03
2.38432000e-06,-9.00000000e-03
2.38448000e-06,-9.00000000e-03
2.38464000e-06,-9.00000000e-03
2.38480000e-06,-9.00000000e-03
2.38496000e-06,-9.00000000e-03
2.38512000e-06,-9.00000000e-03
2.38528000e-06,-1.10000000e-02
2.38544000e-06,-1.10000000e-02
2.38560000e-06,-1.10000000e-02
2.38576000e-06,-1.10000000e-02
2.38592000e-06,-9.00000000e-03
2.38608000e-06,-9.00000000e-03
2.38624000e-06,-9.00000000e-03
2.38640000e-06,-9.00000000e-03
2.38656000e-06,-9.00000000e-03
2.38672000e-06,-9.00000000e-03
2.38688000e-06,-9.00000000e-03
2.38704000e-06,-9.00000000e-03
2.38720000e-06,-9.00000000e-03
2.38736000e-06,-9.00000000e-03
2.38752000e-06,-9.00000000e-03
2.38768000e-06,-7.00000000e-03
2.38784000e-06,-7.00000000e-03
2.38800000e-06,-7.00000000e-03
2.38816000e-06,-7.00000000e-03
2.38832000e-06,-9.00000000e-03
2.38848000e-06,-9.00000000e-03
2.38864000e-06,-7.00000000e-03
2.38880000e-06,-7.00000000e-03
2.38896000e-06,-7.00000000e-03
2.38912000e-06,-7.00000000e-03
2.38928000e-06,-7.00000000e-03
2.38944000e-06,-7.00000000e-03
2.38960000e-06,-7.00000000e-03
2.38976000e-06,-7.00000000e-03
2.38992000e-06,-7.00000000e-03
2.39008000e-06,-7.00000000e-03
2.39024000e-06,-7.00000000e-03
2.39040000e-06,-9.00000000e-03
2.39056000e-06,-9.00000000e-03
2.39072000e-06,-9.00000000e-03
2.39088000e-06,-9.00000000e-03
2.39104000e-06,-9.00000000e-03
2.39120000e-06,-9.00000000e-03
2.39136000e-06,-9.00000000e-03
2.39152000e-06,-9.00000000e-03
2.39168000e-06,-9.00000000e-03
2.39184000e-06,-9.00000000e-03
2.39200000e-06,-9.00000000e-03
2.39216000e-06,-9.00000000e-03
2.39232000e-06,-9.00000000e-03
2.39248000e-06,-9.00000000e-03
2.39264000e-06,-9.00000000e-03
2.39280000e-06,-9.00000000e-03
2.39296000e-06,-9.00000000e-03
2.39312000e-06,-9.00000000e-03
2.39328000e-06,-9.00000000e-03
2.39344000e-06,-9.00000000e-03
2.39360000e-06,-1.10000000e-02
2.39376000e-06,-9.00000000e-03
2.39392000e-06,-9.00000000e-03
2.39408000e-06,-9.00000000e-03
2.39424000e-06,-9.00000000e-03
2.39440000e-06,-9.00000000e-03
2.39456000e-06,-9.00000000e-03
2.39472000e-06,-1.10000000e-02
2.39488000e-06,-1.10000000e-02
2.39504000e-06,-1.10000000e-02
2.39520000e-06,-1.10000000e-02
2.39536000e-06,-1.10000000e-02
2.39552000e-06,-1.10000000e-02
2.39568000e-06,-1.10000000e-02
2.39584000e-06,-9.00000000e-03
2.39600000e-06,-9.00000000e-03
2.39616000e-06,-9.00000000e-03
2.39632000e-06,-9.00000000e-03
2.39648000e-06,-9.00000000e-03
2.39664000e-06,-9.00000000e-03
2.39680000e-06,-9.00000000e-03
2.39696000e-06,-9.00000000e-03
2.39712000e-06,-9.00000000e-03
2.39728000e-06,-9.00000000e-03
2.39744000e-06,-9.00000000e-03
2.39760000e-06,-9.00000000e-03
2.39776000e-06,-9.00000000e-03
2.39792000e-06,-7.00000000e-03
2.39808000e-06,-7.00000000e-03
2.39824000e-06,-7.00000000e-03
2.39840000e-06,-7.00000000e-03
2.39856000e-06,-7.00000000e-03
2.39872000e-06,-7.00000000e-03
2.39888000e-06,-7.00000000e-03
2.39904000e-06,-9.00000000e-03
2.39920000e-06,-9.00000000e-03
2.39936000e-06,-9.00000000e-03
2.39952000e-06,-9.00000000e-03
2.39968000e-06,-1.10000000e-02
2.39984000e-06,-1.10000000e-02
2.40000000e-06,-1.10000000e-02
2.40016000e-06,-9.00000000e-03
2.40032000e-06,-9.00000000e-03
2.40048000e-06,-9.00000000e-03
2.40064000e-06,-9.00000000e-03
2.40080000e-06,-9.00000000e-03
2.40096000e-06,-9.00000000e-03
2.40112000e-06,-9.00000000e-03
2.40128000e-06,-9.00000000e-03
2.40144000e-06,-9.00000000e-03
2.40160000e-06,-9.00000000e-03
2.40176000e-06,-9.00000000e-03
2.40192000e-06,-9.00000000e-03
2.40208000e-06,-1.10000000e-02
2.40224000e-06,-1.10000000e-02
2.40240000e-06,-1.10000000e-02
2.40256000e-06,-9.00000000e-03
2.40272000e-06,-9.00000000e-03
2.40288000e-06,-9.00000000e-03
2.40304000e-06,-9.00000000e-03
2.40320000e-06,-9.00000000e-03
2.40336000e-06,-9.00000000e-03
2.40352000e-06,-9.00000000e-03
2.40368000e-06,-9.00000000e-03
2.40384000e-06,-9.00000000e-03
2.40400000e-06,-9.00000000e-03
2.40416000e-06,-1.10000000e-02
2.40432000e-06,-1.10000000e-02
2.40448000e-06,-1.10000000e-02
2.40464000e-06,-1.10000000e-02
2.40480000e-06,-1.10000000e-02
2.40496000e-06,-1.10000000e-02
2.40512000e-06,-1.10000000e-02
2.40528000e-06,-9.00000000e-03
2.40544000e-06,-9.00000000e-03
2.40560000e-06,-9.00000000e-03
2.40576000e-06,-9.00000000e-03
2.40592000e-06,-9.00000000e-03
2.40608000e-06,-9.00000000e-03
2.40624000e-06,-9.00000000e-03
2.40640000e-06,-9.00000000e-03
2.40656000e-06,-9.00000000e-03
2.40672000e-06,-9.00000000e-03
2.40688000e-06,-9.00000000e-03
2.40704000e-06,-9.00000000e-03
2.40720000e-06,-9.00000000e-03
2.40736000e-06,-9.00000000e-03
2.40752000e-06,-9.00000000e-03
2.40768000e-06,-9.00000000e-03
2.40784000e-06,-9.00000000e-03
2.40800000e-06,-9.00000000e-03
2.40816000e-06,-9.00000000e-03
2.40832000e-06,-9.00000000e-03
2.40848000e-06,-9.00000000e-03
2.40864000e-06,-9.00000000e-03
2.40880000e-06,-9.00000000e-03
2.40896000e-06,-9.00000000e-03
2.40912000e-06,-9.00000000e-03
2.40928000e-06,-1.10000000e-02
2.40944000e-06,-1.10000000e-02
2.40960000e-06,-1.10000000e-02
2.40976000e-06,-1.10000000e-02
2.40992000e-06,-1.10000000e-02
2.41008000e-06,-1.10000000e-02
2.41024000e-06,-1.10000000e-02
2.41040000e-06,-1.10000000e-02
2.41056000e-06,-1.10000000e-02
2.41072000e-06,-1.10000000e-02
2.41088000e-06,-1.10000000e-02
2.41104000e-06,-1.10000000e-02
2.41120000e-06,-1.10000000e-02
2.41136000e-06,-1.10000000e-02
2.41152000e-06,-1.10000000e-02
2.41168000e-06,-1.10000000e-02
2.41184000e-06,-1.10000000e-02
2.41200000e-06,-1.10000000e-02
2.41216000e-06,-1.10000000e-02
2.41232000e-06,-1.10000000e-02
2.41248000e-06,-1.10000000e-02
2.41264000e-06,-1.10000000e-02
2.41280000e-06,-1.10000000e-02
2.41296000e-06,-1.10000000e-02
2.41312000e-06,-9.00000000e-03
2.41328000e-06,-9.00000000e-03
2.41344000e-06,-9.00000000e-03
2.41360000e-06,-9.00000000e-03
2.41376000e-06,-9.00000000e-03
2.41392000e-06,-9.00000000e-03
2.41408000e-06,-9.00000000e-03
2.41424000e-06,-9.00000000e-03
2.41440000e-06,-9.00000000e-03
2.41456000e-06,-9.00000000e-03
2.41472000e-06,-9.00000000e-03
2.41488000e-06,-9.00000000e-03
2.41504000e-06,-9.00000000e-03
2.41520000e-06,-9.00000000e-03
2.41536000e-06,-9.00000000e-03
2.41552000e-06,-9.00000000e-03
2.41568000e-06,-9.00000000e-03
2.41584000e-06,-9.00000000e-03
2.41600000e-06,-9.00000000e-03
2.41616000e-06,-9.00000000e-03
2.41632000e-06,-1.10000000e-02
2.41648000e-06,-1.10000000e-02
2.41664000e-06,-1.10000000e-02
2.41680000e-06,-1.10000000e-02
2.41696000e-06,-1.10000000e-02
2.41712000e-06,-1.10000000e-02
2.41728000e-06,-1.10000000e-02
2.41744000e-06,-1.10000000e-02
2.41760000e-06,-1.10000000e-02
2.41776000e-06,-1.10000000e-02
2.41792000e-06,-1.10000000e-02
2.41808000e-06,-1.10000000e-02
2.41824000e-06,-1.10000000e-02
2.41840000e-06,-1.10000000e-02
2.41856000e-06,-1.10000000e-02
2.41872000e-06,-1.10000000e-02
2.41888000e-06,-1.10000000e-02
2.41904000e-06,-1.10000000e-02
2.41920000e-06,-1.10000000e-02
2.41936000e-06,-1.10000000e-02
2.41952000e-06,-1.10000000e-02
2.41968000e-06,-1.10000000e-02
2.41984000e-06,-9.00000000e-03
2.42000000e-06,-9.00000000e-03
2.42016000e-06,-9.00000000e-03
2.42032000e-06,-7.00000000e-03
2.42048000e-06,-7.00000000e-03
2.42064000e-06,-7.00000000e-03
2.42080000e-06,-7.00000000e-03
2.42096000e-06,-7.00000000e-03
2.42112000e-06,-5.00000000e-03
2.42128000e-06,-5.00000000e-03
2.42144000e-06,-5.00000000e-03
2.42160000e-06,-7.00000000e-03
2.42176000e-06,-7.00000000e-03
2.42192000e-06,-7.00000000e-03
2.42208000e-06,-7.00000000e-03
2.42224000e-06,-7.00000000e-03
2.42240000e-06,-7.00000000e-03
2.42256000e-06,-9.00000000e-03
2.42272000e-06,-9.00000000e-03
2.42288000e-06,-9.00000000e-03
2.42304000e-06,-9.00000000e-03
2.42320000e-06,-9.00000000e-03
2.42336000e-06,-9.00000000e-03
2.42352000e-06,-9.00000000e-03
2.42368000e-06,-7.00000000e-03
2.42384000e-06,-7.00000000e-03
2.42400000e-06,-7.00000000e-03
2.42416000e-06,-7.00000000e-03
2.42432000e-06,-7.00000000e-03
2.42448000e-06,-7.00000000e-03
2.42464000e-06,-9.00000000e-03
2.42480000e-06,-9.00000000e-03
2.42496000e-06,-9.00000000e-03
2.42512000e-06,-9.00000000e-03
2.42528000e-06,-9.00000000e-03
2.42544000e-06,-1.10000000e-02
2.42560000e-06,-1.10000000e-02
2.42576000e-06,-1.10000000e-02
2.42592000e-06,-9.00000000e-03
2.42608000e-06,-9.00000000e-03
2.42624000e-06,-9.00000000e-03
2.42640000e-06,-9.00000000e-03
2.42656000e-06,-7.00000000e-03
2.42672000e-06,-7.00000000e-03
2.42688000e-06,-7.00000000e-03
2.42704000e-06,-9.00000000e-03
2.42720000e-06,-9.00000000e-03
2.42736000e-06,-9.00000000e-03
2.42752000e-06,-9.00000000e-03
2.42768000e-06,-7.00000000e-03
2.42784000e-06,-7.00000000e-03
2.42800000e-06,-7.00000000e-03
2.42816000e-06,-9.00000000e-03
2.42832000e-06,-9.00000000e-03
2.42848000e-06,-9.00000000e-03
2.42864000e-06,-9.00000000e-03
2.42880000e-06,-1.10000000e-02
2.42896000e-06,-1.10000000e-02
2.42912000e-06,-9.00000000e-03
2.42928000e-06,-9.00000000e-03
2.42944000e-06,-9.00000000e-03
2.42960000e-06,-9.00000000e-03
2.42976000e-06,-9.00000000e-03
2.42992000e-06,-1.10000000e-02
2.43008000e-06,-1.10000000e-02
2.43024000e-06,-9.00000000e-03
2.43040000e-06,-9.00000000e-03
2.43056000e-06,-9.00000000e-03
2.43072000e-06,-9.00000000e-03
2.43088000e-06,-9.00000000e-03
2.43104000e-06,-9.00000000e-03
2.43120000e-06,-9.00000000e-03
2.43136000e-06,-9.00000000e-03
2.43152000e-06,-9.00000000e-03
2.43168000e-06,-9.00000000e-03
2.43184000e-06,-9.00000000e-03
2.43200000e-06,-9.00000000e-03
2.43216000e-06,-9.00000000e-03
2.43232000e-06,-1.10000000e-02
2.43248000e-06,-1.10000000e-02
2.43264000e-06,-1.10000000e-02
2.43280000e-06,-1.10000000e-02
2.43296000e-06,-1.10000000e-02
2.43312000e-06,-1.10000000e-02
2.43328000e-06,-1.10000000e-02
2.43344000e-06,-1.10000000e-02
2.43360000e-06,-1.10000000e-02
2.43376000e-06,-1.10000000e-02
2.43392000e-06,-1.10000000e-02
2.43408000e-06,-1.10000000e-02
2.43424000e-06,-1.10000000e-02
2.43440000e-06,-1.10000000e-02
2.43456000e-06,-1.10000000e-02
2.43472000e-06,-1.10000000e-02
2.43488000e-06,-1.10000000e-02
2.43504000e-06,-1.10000000e-02
2.43520000e-06,-1.10000000e-02
2.43536000e-06,-1.10000000e-02
2.43552000e-06,-1.10000000e-02
2.43568000e-06,-1.10000000e-02
2.43584000e-06,-1.10000000e-02
2.43600000e-06,-1.10000000e-02
2.43616000e-06,-1.10000000e-02
2.43632000e-06,-1.10000000e-02
2.43648000e-06,-1.10000000e-02
2.43664000e-06,-1.10000000e-02
2.43680000e-06,-9.00000000e-03
2.43696000e-06,-9.00000000e-03
2.43712000e-06,-9.00000000e-03
2.43728000e-06,-9.00000000e-03
2.43744000e-06,-9.00000000e-03
2.43760000e-06,-7.00000000e-03
2.43776000e-06,-9.00000000e-03
2.43792000e-06,-9.00000000e-03
2.43808000e-06,-9.00000000e-03
2.43824000e-06,-9.00000000e-03
2.43840000e-06,-9.00000000e-03
2.43856000e-06,-9.00000000e-03
2.43872000e-06,-9.00000000e-03
2.43888000e-06,-9.00000000e-03
2.43904000e-06,-9.00000000e-03
2.43920000e-06,-9.00000000e-03
2.43936000e-06,-9.00000000e-03
2.43952000e-06,-9.00000000e-03
2.43968000e-06,-9.00000000e-03
2.43984000e-06,-9.00000000e-03
2.44000000e-06,-1.10000000e-02
2.44016000e-06,-1.10000000e-02
2.44032000e-06,-1.10000000e-02
2.44048000e-06,-1.10000000e-02
2.44064000e-06,-1.10000000e-02
2.44080000e-06,-9.00000000e-03
2.44096000e-06,-9.00000000e-03
2.44112000e-06,-9.00000000e-03
2.44128000e-06,-9.00000000e-03
2.44144000e-06,-9.00000000e-03
2.44160000e-06,-9.00000000e-03
2.44176000e-06,-9.00000000e-03
2.44192000e-06,-9.00000000e-03
2.44208000e-06,-9.00000000e-03
2.44224000e-06,-9.00000000e-03
2.44240000e-06,-9.00000000e-03
2.44256000e-06,-9.00000000e-03
2.44272000e-06,-9.00000000e-03
2.44288000e-06,-9.00000000e-03
2.44304000e-06,-9.00000000e-03
2.44320000e-06,-9.00000000e-03
2.44336000e-06,-9.00000000e-03
2.44352000e-06,-9.00000000e-03
2.44368000e-06,-9.00000000e-03
2.44384000e-06,-9.00000000e-03
2.44400000e-06,-9.00000000e-03
2.44416000e-06,-1.10000000e-02
2.44432000e-06,-1.10000000e-02
2.44448000e-06,-1.10000000e-02
2.44464000e-06,-1.10000000e-02
2.44480000e-06,-1.10000000e-02
2.44496000e-06,-1.10000000e-02
2.44512000e-06,-1.10000000e-02
2.44528000e-06,-1.10000000e-02
2.44544000e-06,-1.10000000e-02
2.44560000e-06,-1.10000000e-02
2.44576000e-06,-1.10000000e-02
2.44592000e-06,-1.10000000e-02
2.44608000e-06,-1.10000000e-02
2.44624000e-06,-1.10000000e-02
2.44640000e-06,-1.10000000e-02
2.44656000e-06,-1.10000000e-02
2.44672000e-06,-1.10000000e-02
2.44688000e-06,-1.10000000e-02
2.44704000e-06,-1.10000000e-02
2.44720000e-06,-1.10000000e-02
2.44736000e-06,-1.10000000e-02
2.44752000e-06,-1.10000000e-02
2.44768000e-06,-1.10000000e-02
2.44784000e-06,-1.10000000e-02
2.44800000e-06,-1.10000000e-02
2.44816000e-06,-1.10000000e-02
2.44832000e-06,-1.10000000e-02
2.44848000e-06,-1.10000000e-02
2.44864000e-06,-1.10000000e-02
2.44880000e-06,-1.10000000e-02
2.44896000e-06,-1.10000000e-02
2.44912000e-06,-9.00000000e-03
2.44928000e-06,-9.00000000e-03
2.44944000e-06,-9.00000000e-03
2.44960000e-06,-9.00000000e-03
2.44976000e-06,-9.00000000e-03
2.44992000e-06,-9.00000000e-03
2.45008000e-06,-9.00000000e-03
2.45024000e-06,-9.00000000e-03
2.45040000e-06,-9.00000000e-03
2.45056000e-06,-9.00000000e-03
2.45072000e-06,-9.00000000e-03
2.45088000e-06,-9.00000000e-03
2.45104000e-06,-1.10000000e-02
2.45120000e-06,-1.10000000e-02
2.45136000e-06,-1.10000000e-02
2.45152000e-06,-1.10000000e-02
2.45168000e-06,-1.10000000e-02
2.45184000e-06,-9.00000000e-03
2.45200000e-06,-9.00000000e-03
2.45216000e-06,-9.00000000e-03
2.45232000e-06,-9.00000000e-03
2.45248000e-06,-9.00000000e-03
2.45264000e-06,-9.00000000e-03
2.45280000e-06,-9.00000000e-03
2.45296000e-06,-9.00000000e-03
2.45312000e-06,-9.00000000e-03
2.45328000e-06,-7.00000000e-03
2.45344000e-06,-7.00000000e-03
2.45360000e-06,-9.00000000e-03
2.45376000e-06,-9.00000000e-03
2.45392000e-06,-9.00000000e-03
2.45408000e-06,-9.00000000e-03
2.45424000e-06,-1.10000000e-02
2.45440000e-06,-1.10000000e-02
2.45456000e-06,-1.10000000e-02
2.45472000e-06,-1.10000000e-02
2.45488000e-06,-1.10000000e-02
2.45504000e-06,-9.00000000e-03
2.45520000e-06,-9.00000000e-03
2.45536000e-06,-9.00000000e-03
2.45552000e-06,-9.00000000e-03
2.45568000e-06,-9.00000000e-03
2.45584000e-06,-9.00000000e-03
2.45600000e-06,-9.00000000e-03
2.45616000e-06,-1.10000000e-02
2.45632000e-06,-1.10000000e-02
2.45648000e-06,-1.10000000e-02
2.45664000e-06,-9.00000000e-03
2.45680000e-06,-9.00000000e-03
2.45696000e-06,-9.00000000e-03
2.45712000e-06,-9.00000000e-03
2.45728000e-06,-9.00000000e-03
2.45744000e-06,-9.00000000e-03
2.45760000e-06,-9.00000000e-03
2.45776000e-06,-1.10000000e-02
2.45792000e-06,-1.10000000e-02
2.45808000e-06,-1.10000000e-02
2.45824000e-06,-1.10000000e-02
2.45840000e-06,-1.10000000e-02
2.45856000e-06,-1.10000000e-02
2.45872000e-06,-9.00000000e-03
2.45888000e-06,-9.00000000e-03
2.45904000e-06,-9.00000000e-03
2.45920000e-06,-9.00000000e-03
2.45936000e-06,-9.00000000e-03
2.45952000e-06,-1.10000000e-02
2.45968000e-06,-1.10000000e-02
2.45984000e-06,-1.10000000e-02
2.46000000e-06,-1.10000000e-02
2.46016000e-06,-1.10000000e-02
2.46032000e-06,-1.30000000e-02
2.46048000e-06,-1.30000000e-02
2.46064000e-06,-1.30000000e-02
2.46080000e-06,-1.10000000e-02
2.46096000e-06,-1.10000000e-02
2.46112000e-06,-1.10000000e-02
2.46128000e-06,-1.10000000e-02
2.46144000e-06,-1.10000000e-02
2.46160000e-06,-1.10000000e-02
2.46176000e-06,-1.10000000e-02
2.46192000e-06,-1.10000000e-02
2.46208000e-06,-1.10000000e-02
2.46224000e-06,-1.10000000e-02
2.46240000e-06,-1.10000000e-02
2.46256000e-06,-1.10000000e-02
2.46272000e-06,-1.10000000e-02
2.46288000e-06,-1.30000000e-02
2.46304000e-06,-1.30000000e-02
2.46320000e-06,-1.30000000e-02
2.46336000e-06,-1.10000000e-02
2.46352000e-06,-1.10000000e-02
2.46368000e-06,-1.10000000e-02
2.46384000e-06,-1.10000000e-02
2.46400000e-06,-1.10000000e-02
2.46416000e-06,-1.10000000e-02
2.46432000e-06,-1.10000000e-02
2.46448000e-06,-1.10000000e-02
2.46464000e-06,-1.10000000e-02
2.46480000e-06,-1.10000000e-02
2.46496000e-06,-1.10000000e-02
